timestamp,x,y,z
1470242899153552,2.75
1470242899168566,3.25
1470242899192086,0.5625
1470242899213605,-2.25
1470242899228619,-2.4375
1470242899252141,-1.875
1470242899305688,-1.1875
1470242899306189,-0.625
1470242899308191,-1.8125
1470242899334214,-1.875
1470242899349227,-1.25
1470242899363740,-0.4375
1470242899387262,0.8125
1470242899416787,0.6875
1470242899426797,0.0625
1470242899446814,1.375
1470242899469335,2.125
1470242899483349,3.5625
1470242899505867,3
1470242899528388,-0.25
1470242899543403,-0.5625
1470242899565922,-0.4375
1470242899588443,1.0625
1470242899603456,1.4375
1470242899625976,0.4375
1470242899648497,-1.125
1470242899663509,-0.3125
1470242899686030,0.625
1470242899708549,0.75
1470242899723564,1.1875
1470242899746085,1.375
1470242899768604,0.75
1470242899783617,0.3125
1470242899806137,1.125
1470242899828657,1.4375
1470242899843671,0.5625
1470242899866191,-0.3125
1470242899897219,-1.0625
1470242899903727,-1
1470242899926245,0.8125
1470242899948766,1.375
1470242899963279,0.8125
1470242899986299,-0.4375
1470242900008318,0.125
1470242900023332,0.5
1470242900054360,-0.4375
1470242900068389,-0.75
1470242900084890,-0.4375
1470242900105919,-0.1875
1470242900137435,0.1875
1470242900143442,0.9375
1470242900168965,0.4375
1470242900188483,-0.8125
1470242900203494,-1.375
1470242900226014,-0.8125
1470242900248534,-0.375
1470242900263548,-0.0625
1470242900286069,0.3125
1470242900308588,0.125
1470242900323601,-0.5625
1470242900346122,-0.625
1470242900368643,-0.5625
1470242900383656,0.0625
1470242900406176,0.6875
1470242900428696,0.8125
1470242900446212,0.25
1470242900466230,-0.3125
1470242900488250,0.25
1470242900506266,0.5625
1470242900525783,-0.0625
1470242900548804,-0.1875
1470242900566320,-0.25
1470242900587340,-0.8125
1470242900608358,1.1875
1470242900626374,1.625
1470242900647393,-0.5625
